longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,Actual_price,Predicted_Price
-119.11,35.42,52.0,154.0,,37.0,16.0,10.0263,INLAND,5,200000.0,475726.515997392
-121.89,37.44,8.0,2534.0,,1527.0,364.0,7.8532,<1H OCEAN,5,422800.0,349983.60575608845
-121.44,38.54,39.0,2855.0,,1217.0,562.0,3.2404,INLAND,3,93600.0,141641.4669619973
-118.37,34.03,37.0,1236.0,,966.0,292.0,3.0694,<1H OCEAN,3,122200.0,211244.4456248572
-118.1,33.91,36.0,726.0,,490.0,130.0,3.6389,<1H OCEAN,3,167600.0,241856.88323544618
-118.5,34.17,37.0,880.0,,369.0,155.0,4.1429,<1H OCEAN,3,303600.0,271865.41824855044
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,<1H OCEAN,4,269300.0,281107.82072619285
-117.86,34.01,16.0,4632.0,,3038.0,727.0,5.1762,<1H OCEAN,4,264400.0,179530.82948898
-122.79,38.48,7.0,6837.0,,3468.0,1405.0,3.1662,<1H OCEAN,3,191000.0,111761.22432798562
-118.31,33.94,40.0,1550.0,,798.0,270.0,3.775,<1H OCEAN,3,153800.0,246546.4279819293
-122.44,37.73,39.0,1912.0,,970.0,406.0,4.7813,NEAR BAY,4,275500.0,292164.126081464
-118.32,34.09,44.0,2666.0,,2297.0,726.0,1.676,<1H OCEAN,2,208800.0,122609.49256632879
-116.93,32.79,19.0,3354.0,,1948.0,682.0,3.0192,<1H OCEAN,3,142300.0,150936.3939218742
-119.44,36.58,37.0,1054.0,,879.0,257.0,2.5234,INLAND,2,63500.0,116405.76434181444
-117.3,34.05,6.0,2155.0,,1039.0,391.0,1.6675,INLAND,2,95800.0,49181.80316277302
-118.29,33.73,30.0,3161.0,,1865.0,771.0,2.7139,NEAR OCEAN,2,231700.0,175624.96298222407
-118.4,34.17,24.0,6347.0,,2945.0,1492.0,3.3545,<1H OCEAN,3,221500.0,156992.85484032496
-119.78,36.82,25.0,5016.0,,2133.0,928.0,3.625,INLAND,3,89500.0,110328.24985675061
-117.73,34.1,37.0,3457.0,,1344.0,530.0,5.8891,INLAND,4,226000.0,247484.31011456094
-118.18,34.19,48.0,1371.0,,528.0,155.0,15.0001,<1H OCEAN,5,500001.0,694442.6315219686
-122.5,37.75,45.0,1620.0,,941.0,328.0,4.3859,NEAR OCEAN,3,270200.0,291939.51767626265
-120.32,37.29,38.0,576.0,,478.0,112.0,2.3382,INLAND,2,59600.0,126921.48586659147
-122.65,38.25,23.0,4030.0,,1852.0,778.0,3.402,<1H OCEAN,3,193300.0,189139.81890762836
-117.28,34.26,18.0,3895.0,,1086.0,375.0,3.3672,INLAND,3,133600.0,110573.22987335577
-122.16,37.77,47.0,1256.0,,570.0,218.0,4.375,NEAR BAY,3,161900.0,286557.63277632993
-119.73,34.44,38.0,1729.0,,801.0,395.0,3.1364,NEAR OCEAN,3,357500.0,252780.51536911426
-122.48,38.5,37.0,3049.0,,1287.0,439.0,4.3125,INLAND,3,276500.0,200912.3198271318
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,<1H OCEAN,4,410700.0,249329.6104644242
-122.15,37.43,20.0,11709.0,,7604.0,3589.0,1.9045,NEAR BAY,2,375000.0,-1121.9560770106618
-117.01,32.74,31.0,3473.0,,2098.0,677.0,2.6973,<1H OCEAN,2,135200.0,148192.66289082583
-118.21,34.07,52.0,1770.0,,1848.0,439.0,2.4135,<1H OCEAN,2,167200.0,166782.5509117351
-118.36,34.05,45.0,2283.0,,1093.0,475.0,2.5658,<1H OCEAN,2,252000.0,197082.86083570032
-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,<1H OCEAN,5,308400.0,364266.0192243399
-118.19,33.98,36.0,4179.0,,4582.0,1196.0,2.0087,<1H OCEAN,2,172100.0,52580.711176526296
-122.4,37.58,26.0,3281.0,,1145.0,480.0,6.358,NEAR OCEAN,5,500001.0,340035.8446375192
-122.38,37.73,40.0,543.0,,259.0,89.0,2.2167,NEAR BAY,2,193800.0,210509.31312012812
-121.08,39.22,30.0,2188.0,,1033.0,437.0,2.1419,INLAND,2,105200.0,66387.94663111577
-117.28,34.09,44.0,376.0,,273.0,107.0,2.2917,INLAND,2,90800.0,140397.91521861358
-118.29,34.05,34.0,1102.0,,1325.0,439.0,1.5972,<1H OCEAN,2,168800.0,141363.83822090612
-121.33,38.02,31.0,1466.0,,608.0,254.0,3.1827,INLAND,3,162100.0,157586.9944421567
-118.05,34.04,33.0,1348.0,,1098.0,257.0,4.2917,<1H OCEAN,3,161200.0,238839.73551573177
-118.16,34.01,40.0,1552.0,,1919.0,427.0,2.2596,<1H OCEAN,2,137500.0,145690.8514243467
-121.9,36.58,31.0,1431.0,,704.0,393.0,3.1977,NEAR OCEAN,3,289300.0,256622.42939717355
-117.65,33.6,15.0,5736.0,,2529.0,762.0,6.4114,<1H OCEAN,5,278700.0,246463.99893753123
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,<1H OCEAN,3,161700.0,214072.82940305275
-117.87,33.83,27.0,2287.0,,1140.0,351.0,5.6163,<1H OCEAN,4,231000.0,282309.6201247058
-120.61,37.36,16.0,638.0,,380.0,132.0,1.9135,INLAND,2,87500.0,96241.79793103159
-118.25,33.95,28.0,2136.0,,1799.0,476.0,1.5427,<1H OCEAN,2,95700.0,111537.85768905771
-116.66,32.79,13.0,843.0,,918.0,152.0,6.2152,<1H OCEAN,5,240600.0,292099.9096358161
-118.07,34.1,32.0,4275.0,,2812.0,1012.0,3.3512,<1H OCEAN,3,214100.0,152998.4607804995
-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,<1H OCEAN,5,428600.0,287916.08411328774
-121.85,36.61,38.0,238.0,,191.0,67.0,1.3897,<1H OCEAN,1,125000.0,198467.63341178288
-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,INLAND,2,76400.0,73023.26225023402
-119.75,34.45,6.0,2864.0,,1404.0,603.0,5.5073,NEAR OCEAN,4,263800.0,291565.4234464608
-118.8,34.41,45.0,1610.0,,1148.0,347.0,2.7,<1H OCEAN,2,120400.0,200797.11295288315
-119.3,36.57,32.0,728.0,,461.0,149.0,3.0156,INLAND,3,109100.0,139529.2431837205
-118.55,34.19,18.0,5862.0,,3161.0,1280.0,3.1106,<1H OCEAN,3,170600.0,128713.91462499122
-121.88,37.4,9.0,6751.0,,4240.0,1438.0,5.34,<1H OCEAN,4,257400.0,175497.81974513564
-121.9,37.28,26.0,3756.0,,1408.0,535.0,5.6427,<1H OCEAN,4,320000.0,292344.55087225797
-117.17,32.75,52.0,1052.0,,381.0,201.0,3.0726,NEAR OCEAN,3,289600.0,250776.34805319321
-117.2,33.24,12.0,4992.0,,2106.0,801.0,6.2079,<1H OCEAN,5,307300.0,254724.87044991006
-117.64,33.45,26.0,1528.0,,607.0,218.0,6.2871,NEAR OCEAN,5,325500.0,333121.75436940725
-122.1,40.03,25.0,2516.0,,1266.0,494.0,1.7566,INLAND,2,58400.0,44294.43810898659
-114.59,34.83,41.0,812.0,,375.0,158.0,1.7083,INLAND,2,48500.0,18962.584427060734
-122.23,38.17,45.0,350.0,,225.0,72.0,1.8942,NEAR BAY,2,216700.0,189697.79825268712
-117.31,34.25,29.0,4610.0,,1569.0,592.0,2.7663,INLAND,2,97900.0,87765.14283593514
-121.77,39.66,20.0,3759.0,,1705.0,600.0,4.712,INLAND,4,158600.0,136883.7132998731
-119.72,36.76,23.0,6403.0,,3573.0,1260.0,2.3006,INLAND,2,69000.0,8461.452000727644
-122.01,37.94,23.0,3741.0,,1339.0,499.0,6.7061,NEAR BAY,5,322300.0,313008.2303504109
-121.75,37.11,18.0,3167.0,,1414.0,482.0,6.8773,<1H OCEAN,5,467700.0,333325.7522952703
-117.02,32.78,31.0,2567.0,,1198.0,499.0,3.4659,<1H OCEAN,3,163000.0,209004.11878276753
-121.97,37.35,30.0,1955.0,,999.0,386.0,4.6328,<1H OCEAN,4,287100.0,276252.2084378394
-119.69,36.83,32.0,1098.0,,726.0,224.0,1.4913,INLAND,1,54600.0,74479.39706611464
-118.25,33.94,43.0,793.0,,736.0,231.0,0.8527,<1H OCEAN,1,90400.0,137931.0318052
-117.97,34.06,31.0,2516.0,,2194.0,497.0,3.2413,<1H OCEAN,3,155500.0,155225.50952126674
-118.3,34.07,18.0,3759.0,,3296.0,1462.0,2.2708,<1H OCEAN,2,175000.0,108202.1892299215
-122.0,37.36,17.0,2070.0,,797.0,275.0,8.6155,<1H OCEAN,5,411200.0,421349.6663448259
-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,<1H OCEAN,3,332100.0,211132.8063027226
-118.2,33.92,45.0,1283.0,,1025.0,248.0,3.2798,<1H OCEAN,3,141200.0,221947.92955762992
-122.24,37.75,45.0,891.0,,384.0,146.0,4.9489,NEAR BAY,4,247100.0,315487.6178348246
-117.99,34.14,30.0,2346.0,,1988.0,474.0,2.5625,INLAND,2,153000.0,93818.4926032527
-118.22,34.05,34.0,1113.0,,928.0,290.0,3.1654,<1H OCEAN,3,155000.0,209286.99407838663
-121.19,38.71,11.0,4415.0,,1520.0,627.0,3.2321,INLAND,3,390800.0,81589.95187104007
-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,INLAND,2,90000.0,123094.05583756651
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,<1H OCEAN,3,196700.0,231020.05818470896
-116.21,33.75,22.0,894.0,,830.0,202.0,3.0673,INLAND,3,68200.0,106910.70840626254
-118.49,34.13,24.0,4394.0,,1443.0,528.0,11.2979,<1H OCEAN,5,500001.0,496564.6602637369
-118.23,33.94,36.0,1110.0,,1417.0,302.0,2.3333,<1H OCEAN,2,92100.0,163645.51727018843
-122.48,37.7,33.0,4492.0,,3477.0,1537.0,3.0546,NEAR OCEAN,3,297900.0,171135.56880397466
-117.87,33.62,8.0,1266.0,,375.0,183.0,9.802,<1H OCEAN,5,500001.0,459186.4435833817
-122.53,38.32,22.0,3577.0,,1371.0,501.0,5.795,<1H OCEAN,4,332300.0,285218.3765054962
-122.22,38.15,7.0,5129.0,,2824.0,738.0,5.5138,NEAR BAY,4,171100.0,195083.92389251332
-118.45,34.3,27.0,2676.0,,2661.0,623.0,4.3047,<1H OCEAN,3,152100.0,186853.0197572687
-122.46,37.72,39.0,2254.0,,1388.0,404.0,2.9688,NEAR OCEAN,2,232000.0,211864.6420254449
-120.98,37.66,10.0,934.0,,401.0,255.0,0.9336,INLAND,1,127100.0,56588.88656661176
-120.67,37.37,18.0,164.0,30.0,104.0,32.0,1.6607,INLAND,2,87500.0,56552.116712723364
-118.01,33.89,34.0,1653.0,292.0,1003.0,310.0,4.6,<1H OCEAN,4,203400.0,244301.26946734232
-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,NEAR OCEAN,2,228600.0,205788.4531557911
-118.25,33.98,47.0,617.0,162.0,754.0,144.0,2.2969,<1H OCEAN,2,116700.0,166236.95246372925
-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292,<1H OCEAN,5,416700.0,558801.3451793311
-118.36,33.89,34.0,760.0,174.0,723.0,198.0,5.3169,<1H OCEAN,4,227600.0,280525.7193412522
-117.28,33.1,13.0,2644.0,422.0,1197.0,399.0,6.5338,NEAR OCEAN,5,267900.0,305733.6149662905
-122.25,38.1,52.0,1591.0,372.0,817.0,357.0,2.1411,NEAR BAY,2,97200.0,186478.4431308544
-118.15,34.15,49.0,806.0,199.0,698.0,172.0,2.3654,<1H OCEAN,2,137500.0,170285.7456420435
-118.27,34.08,35.0,1147.0,365.0,1016.0,296.0,2.3913,<1H OCEAN,2,198800.0,169734.97117670192
-119.31,36.39,32.0,2293.0,466.0,1538.0,468.0,1.9342,INLAND,2,68600.0,69532.41654965829
-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,NEAR BAY,3,352500.0,239728.71141071786
-118.27,34.0,46.0,1748.0,428.0,1707.0,409.0,2.148,<1H OCEAN,2,103800.0,156224.34683330584
-119.99,38.88,17.0,2807.0,529.0,675.0,251.0,2.7457,INLAND,2,107800.0,65719.64932253171
-121.2,38.7,28.0,2970.0,471.0,1379.0,463.0,4.3214,INLAND,3,131700.0,153514.0091902633
-122.42,37.74,52.0,2019.0,418.0,999.0,448.0,4.2212,NEAR BAY,3,271300.0,281914.0114015004
-117.29,34.14,52.0,1683.0,266.0,646.0,256.0,4.0481,INLAND,3,97300.0,185046.52257111305
-123.8,39.44,52.0,1533.0,336.0,754.0,340.0,1.9213,<1H OCEAN,2,95000.0,188643.86298727978
-122.7,38.35,14.0,1555.0,369.0,493.0,335.0,1.6033,<1H OCEAN,2,67500.0,145427.95045183285
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,<1H OCEAN,4,326100.0,277768.0932096487
-116.09,34.15,13.0,9444.0,1997.0,4166.0,1482.0,2.6111,INLAND,2,65600.0,108861.37265027453
-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,<1H OCEAN,4,225600.0,242177.21475182657
-117.23,32.74,44.0,1404.0,229.0,513.0,217.0,4.1806,NEAR OCEAN,3,263800.0,259794.4679592427
-118.45,34.0,46.0,1777.0,362.0,896.0,334.0,4.45,<1H OCEAN,3,348300.0,272304.8737864434
-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708,<1H OCEAN,3,325000.0,210458.14554831997
-118.31,34.02,46.0,2217.0,489.0,1227.0,448.0,1.6851,<1H OCEAN,2,108800.0,162166.92702354465
-122.43,37.77,52.0,1760.0,366.0,742.0,318.0,4.445,NEAR BAY,3,400000.0,290004.7197142256
-121.08,38.9,27.0,3436.0,755.0,1568.0,709.0,2.4273,INLAND,2,138400.0,100371.56903402926
-119.63,36.32,36.0,1518.0,287.0,749.0,255.0,2.2333,INLAND,2,61000.0,102226.8069255855
-122.35,37.53,27.0,2169.0,305.0,905.0,319.0,7.7743,NEAR OCEAN,5,453100.0,391497.04314818874
-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399,<1H OCEAN,5,500001.0,451233.1163938989
-118.29,33.92,40.0,1935.0,461.0,1616.0,433.0,2.875,<1H OCEAN,2,120200.0,187780.8789534971
-118.36,33.89,40.0,756.0,122.0,371.0,130.0,5.0299,<1H OCEAN,4,329200.0,280644.5123045976
-118.15,33.79,5.0,3700.0,993.0,1657.0,848.0,3.7826,NEAR OCEAN,3,196300.0,250531.45254263433
-117.38,33.97,30.0,2953.0,703.0,1406.0,580.0,2.6895,INLAND,2,150000.0,137808.30911231326
-118.03,34.07,37.0,1091.0,269.0,905.0,242.0,3.1042,<1H OCEAN,3,152000.0,185994.80248077126
-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,NEAR BAY,2,169900.0,189401.59218429663
-117.93,33.87,10.0,1277.0,488.0,730.0,417.0,1.4803,<1H OCEAN,1,137500.0,131059.22789823922
-118.12,33.94,33.0,2206.0,393.0,973.0,364.0,4.675,<1H OCEAN,4,283000.0,258641.0971347442
-117.18,32.7,42.0,1691.0,286.0,761.0,281.0,5.1386,NEAR OCEAN,4,404500.0,292835.1052185812
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,<1H OCEAN,4,193500.0,268608.11363872926
